Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Imputed,Promo Used,Subscription Used,Freq_per_Year,Est_Annual_Spend,CLV_Score,Value_Tier,Promo_Dependent,Satisfaction_Flag,Age_Group,Loyalty_Score_A,Loyal_A,Loyalty_Score_B,Loyal_B,Loyal_Both,Segment
780,60,Male,Dress,Clothing,94,Utah,M,Blue,Spring,4.6,Yes,Express,1,Yes,38,Cash,Annually,0,1,1,1,94,344.37479473618674,Low,1,Promoter,56+,0.3020408163265306,0,0.25996143968907276,0,0,At-Risk Loyalists
781,34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,1,Yes,38,Cash,Quarterly,0,1,1,4,104,381.0104111974832,Low,1,Neutral,26-35,0.3255702280912365,0,0.1408628300995239,0,0,At-Risk Loyalists
782,30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,1,Yes,12,Credit Card,Fortnightly,0,1,1,26,1144,2934.302064935998,High,1,Neutral,26-35,0.28587434973989595,0,0.13168455480548236,0,0,Promo Reliant
783,28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Standard,1,Yes,15,Cash,Weekly,0,1,1,52,2964,8217.952972718711,Premium,1,Promoter,26-35,0.5142857142857143,0,0.4416846126857116,1,0,Promo Reliant
784,63,Male,T-Shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,1,Yes,38,Paypal,Fortnightly,0,1,1,26,1690,6191.419181959102,Premium,1,Promoter,56+,0.49811924769907967,0,0.3918233491970633,0,0,Promo Reliant
785,31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,1,Yes,41,Bank Transfer,Every 3 Months,0,1,1,4,288,1076.44885006561,Mid,1,Neutral,26-35,0.3500600240096039,0,0.10997354367294054,0,0,At-Risk Loyalists
786,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,1,Yes,37,Paypal,Fortnightly,0,1,1,26,1612,5863.788889478934,Premium,1,Promoter,46-55,0.48995598239295723,0,0.3237622645930443,0,0,Promo Reliant
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Express,1,Yes,16,Bank Transfer,Every 3 Months,0,1,1,4,84,237.98992090072215,Low,1,Promoter,56+,0.14597839135654261,0,0.28134392388464674,0,0,Bargain Hunters
788,53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,1,Yes,25,Venmo,Weekly,0,1,1,52,4420,14400.786698054952,Premium,1,Neutral,46-55,0.5959183673469388,1,0.4978083536720075,1,1,Promo Reliant
789,50,Male,Pants,Clothing,51,Rhode Island,Xl,Yellow,Summer,3.8,Yes,Store Pickup,1,Yes,18,Bank Transfer,Quarterly,0,1,1,4,204,600.6655517499538,Mid,1,Neutral,46-55,0.1623049219687875,0,0.17026727136256226,0,0,Bargain Hunters
790,33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Standard,1,Yes,4,Credit Card,Bi-Weekly,0,1,1,26,2184,3515.012400756075,High,1,Detractor,26-35,0.22056822729091635,0,0.10997247400867172,0,0,Promo Reliant
791,22,Male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,1,Yes,12,Bank Transfer,Quarterly,0,1,1,4,148,379.61250490430746,Low,1,Promoter,18-25,0.11332533013205283,0,0.2968284357191616,0,0,Bargain Hunters
792,50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,1,Yes,35,Paypal,Fortnightly,0,1,1,26,1144,4099.54566559379,High,1,Neutral,46-55,0.47362945178071225,0,0.17235445336122346,0,0,Promo Reliant
793,34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,1,Yes,45,Venmo,Weekly,0,1,1,52,2340,8959.020867784482,Premium,1,Promoter,26-35,0.7591836734693878,1,0.4239180029935051,0,0,Promo Reliant
794,24,Male,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,1,Yes,16,Credit Card,Monthly,0,1,1,12,420,1189.9496045036108,Mid,1,Neutral,18-25,0.20872348939575833,0,0.18476614009990275,0,0,Bargain Hunters
795,69,Male,Backpack,Accessories,50,Kentucky,Xl,Yellow,Winter,4.2,Yes,Store Pickup,1,Yes,10,Debit Card,Fortnightly,0,1,1,26,1300,3117.2638546378816,High,1,Promoter,56+,0.2695478191276511,0,0.2801861851490163,0,0,Promo Reliant
796,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Store Pickup,1,Yes,34,Venmo,Annually,0,1,1,1,26,92.43904959872475,Low,1,Promoter,36-45,0.2693877551020408,0,0.2537627596434766,0,0,At-Risk Loyalists
797,42,Male,Socks,Clothing,78,Arizona,Xl,Black,Fall,4.0,Yes,2-Day Shipping,1,Yes,43,Credit Card,Annually,0,1,1,1,78,295.16679144562437,Low,1,Promoter,36-45,0.34285714285714286,0,0.18675071562959325,0,0,At-Risk Loyalists
798,42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,2-Day Shipping,1,Yes,38,Debit Card,Weekly,0,1,1,52,4264,15621.426859096811,Premium,1,Promoter,36-45,0.7020408163265306,1,0.5638412408471682,1,1,Promo Reliant
799,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,1,Yes,48,Paypal,Every 3 Months,0,1,1,4,156,607.1239665052577,Mid,1,Neutral,26-35,0.40720288115246095,0,0.17042617555715378,0,0,At-Risk Loyalists
800,55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.8,Yes,Free Shipping,1,Yes,31,Paypal,Annually,1,1,1,1,55,190.61547465398496,Low,1,Neutral,46-55,0.2448979591836735,0,0.1601783130481988,0,0,At-Risk Loyalists
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,1,Yes,20,Cash,Every 3 Months,0,1,1,4,80,243.56179501787383,Low,1,Detractor,26-35,0.1786314525810324,0,0.017481015446972413,0,0,Bargain Hunters
802,25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Express,1,Yes,12,Credit Card,Fortnightly,0,1,1,26,754,1933.9718155259986,High,1,Promoter,18-25,0.28587434973989595,0,0.33507221901867007,0,0,Promo Reliant
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,1,Yes,2,Bank Transfer,Weekly,0,1,1,52,2132,2342.24139944041,High,1,Neutral,36-45,0.40816326530612246,0,0.17711736970442635,0,0,Promo Reliant
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,1,Yes,30,Venmo,Every 3 Months,0,1,1,4,152,521.9660550817422,Mid,1,Detractor,26-35,0.2602641056422569,0,0.04833093239911135,0,0,At-Risk Loyalists
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,1,Yes,28,Venmo,Quarterly,0,1,1,4,188,633.0516160374572,Mid,1,Detractor,36-45,0.24393757503001198,0,0.02706410489781473,0,0,Bargain Hunters
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,1,Yes,40,Debit Card,Monthly,0,1,1,12,360,1336.885944013551,Mid,1,Neutral,36-45,0.40464185674269715,0,0.1763813926921709,0,0,At-Risk Loyalists
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,1,Yes,46,Paypal,Quarterly,0,1,1,4,224,862.4330627830531,Mid,1,Detractor,56+,0.3908763505402161,0,0.044707854243490566,0,0,At-Risk Loyalists
808,27,Male,T-Shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,1,Yes,15,Credit Card,Weekly,0,1,1,52,4628,12831.540606525707,Premium,1,Neutral,26-35,0.5142857142857143,0,0.4111982928849418,0,0,Promo Reliant
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,1,Yes,38,Cash,Every 3 Months,0,1,1,4,384,1406.807672113784,Mid,1,Promoter,46-55,0.3255702280912365,0,0.2861017615921538,0,0,At-Risk Loyalists
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,1,Yes,30,Paypal,Bi-Weekly,0,1,1,26,2106,7231.977052645718,Premium,1,Promoter,46-55,0.4328131252501001,0,0.46542545383606104,1,0,Promo Reliant
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,1,Yes,32,Debit Card,Bi-Weekly,0,1,1,26,2158,7545.463317644664,Premium,1,Promoter,46-55,0.44913965586234494,0,0.47313853581399623,1,0,Promo Reliant
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,1,Yes,36,Venmo,Quarterly,0,1,1,4,140,505.5285077701914,Low,1,Detractor,18-25,0.3092436974789916,0,0.03592649952888467,0,0,At-Risk Loyalists
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,Standard,1,Yes,32,Credit Card,Weekly,0,1,1,52,2912,10181.830018990391,Premium,1,Neutral,56+,0.653061224489796,1,0.334004256458716,0,0,Promo Reliant
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,1,Yes,14,Debit Card,Annually,0,1,1,1,45,121.86225904959946,Low,1,Detractor,46-55,0.10612244897959185,0,0.050486694475356204,0,0,Bargain Hunters
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Express,1,Yes,8,Paypal,Monthly,0,1,1,12,744,1634.7350855381474,High,1,Neutral,26-35,0.14341736694677873,0,0.19570973559626767,0,0,Promo Reliant
816,30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Next Day Air,1,Yes,27,Venmo,Bi-Weekly,0,1,1,26,2184,7277.534650222645,Premium,1,Neutral,26-35,0.4083233293317327,0,0.23854636254582476,0,0,Promo Reliant
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,1,Yes,24,Debit Card,Monthly,0,1,1,12,288,927.0362375620417,Mid,1,Neutral,26-35,0.27402961184473795,0,0.1902973643392738,0,0,Bargain Hunters
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,1,Yes,30,Paypal,Fortnightly,0,1,1,26,546,1874.9570136488899,High,1,Promoter,18-25,0.4328131252501001,0,0.3096202064247809,0,0,Promo Reliant
819,59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,1,Yes,34,Debit Card,Monthly,0,1,1,12,1092,3882.4400831464395,High,1,Promoter,56+,0.3556622649059624,0,0.38301274196187585,0,0,Promo Reliant
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,1,Yes,28,Debit Card,Quarterly,0,1,1,4,144,484.8905995180523,Low,1,Promoter,46-55,0.24393757503001198,0,0.28741872009490405,0,0,Bargain Hunters
821,56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,1,Yes,27,Debit Card,Monthly,0,1,1,12,468,1559.4717107619954,High,1,Detractor,56+,0.29851940776310526,0,0.037857939698331074,0,0,Promo Reliant
822,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,1,Yes,31,Credit Card,Bi-Weekly,0,1,1,26,1014,3514.2562054389227,High,1,Neutral,56+,0.4409763905562225,0,0.25395386842009016,0,0,Promo Reliant
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,1,Yes,23,Bank Transfer,Annually,0,1,1,1,59,187.5051759905288,Low,1,Neutral,26-35,0.1795918367346939,0,0.11210178660590898,0,0,Bargain Hunters
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,1,Yes,11,Credit Card,Quarterly,0,1,1,4,108,268.369918177104,Low,1,Detractor,46-55,0.10516206482593038,0,0.006091399725360162,0,0,Bargain Hunters
825,61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Store Pickup,1,Yes,48,Cash,Quarterly,0,1,1,4,376,1463.3244320895956,Mid,1,Neutral,56+,0.40720288115246095,0,0.09549231183786294,0,0,At-Risk Loyalists
826,27,Male,Belt,Accessories,94,Nebraska,Xl,Brown,Fall,3.6,Yes,Next Day Air,1,Yes,17,Cash,Monthly,0,1,1,12,1128,3260.3393429068738,High,1,Neutral,26-35,0.21688675470188074,0,0.21170644454556609,0,0,Promo Reliant
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,1,Yes,36,Paypal,Weekly,0,1,1,52,4888,17650.16675700497,Premium,1,Neutral,46-55,0.6857142857142857,1,0.5657567838599575,1,1,Promo Reliant
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,1,Yes,33,Bank Transfer,Fortnightly,0,1,1,26,1326,4675.95405564103,Premium,1,Promoter,26-35,0.4573029211684674,0,0.30653652658608693,0,0,Promo Reliant
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,1,Yes,27,Paypal,Bi-Weekly,0,1,1,26,1612,5371.513670402429,Premium,1,Neutral,18-25,0.4083233293317327,0,0.2756502215966602,0,0,Promo Reliant
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.8,Yes,2-Day Shipping,1,Yes,14,Credit Card,Fortnightly,1,1,1,26,1482,4013.3303980334754,High,1,Neutral,36-45,0.3022008803521409,0,0.2542331947904705,0,0,Promo Reliant
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,1,Yes,5,Credit Card,Annually,0,1,1,1,76,136.17371966133217,Low,1,Promoter,36-45,0.03265306122448979,0,0.20683881666138776,0,0,Bargain Hunters
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,1,Yes,47,Cash,Every 3 Months,0,1,1,4,252,975.5426547487886,Mid,1,Promoter,56+,0.3990396158463386,0,0.239490826426739,0,0,At-Risk Loyalists
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,1,Yes,28,Cash,Bi-Weekly,0,1,1,26,2080,7003.975326371866,Premium,1,Detractor,56+,0.4164865946378551,0,0.17181565142297323,0,0,Promo Reliant
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,1,Yes,11,Credit Card,Annually,0,1,1,1,68,168.97365218558403,Low,1,Neutral,36-45,0.0816326530612245,0,0.12364583309775742,0,0,Bargain Hunters
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,1,Yes,18,Credit Card,Weekly,0,1,1,52,4628,13626.863595582285,Premium,1,Neutral,46-55,0.5387755102040817,0,0.40676658693300954,0,0,Promo Reliant
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,1,Yes,21,Debit Card,Weekly,0,1,1,52,1352,4179.089396940443,High,1,Detractor,26-35,0.5632653061224491,1,0.10231156405221228,0,0,Promo Reliant
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,1,Yes,22,Cash,Bi-Weekly,0,1,1,26,2340,7337.0564652742105,Premium,1,Neutral,18-25,0.3675070028011205,0,0.3480108497984633,0,0,Promo Reliant
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,1,Yes,33,Cash,Every 3 Months,0,1,1,4,112,394.9523787570101,Low,1,Promoter,18-25,0.2847539015606242,0,0.29720586120080905,0,0,At-Risk Loyalists
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,1,Yes,49,Credit Card,Annually,0,1,1,1,29,113.44866715741624,Low,1,Promoter,26-35,0.3918367346938776,0,0.2182796846913916,0,0,At-Risk Loyalists
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,1,Yes,10,Debit Card,Every 3 Months,0,1,1,4,124,297.339013826998,Low,1,Detractor,46-55,0.09699879951980793,0,0.018804161445798002,0,0,Bargain Hunters
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,1,Yes,18,Paypal,Weekly,0,1,1,52,1248,3674.6598459997176,High,1,Promoter,36-45,0.5387755102040817,0,0.2939004733190602,0,0,Promo Reliant
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,1,Yes,28,Paypal,Fortnightly,0,1,1,26,2288,7704.372859009053,Premium,1,Detractor,46-55,0.4164865946378551,0,0.2010483795821873,0,0,Promo Reliant
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,1,Yes,25,Paypal,Weekly,0,1,1,52,4524,14739.628738009185,Premium,1,Neutral,56+,0.5959183673469388,1,0.49414529446827044,1,1,Promo Reliant
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,1,Yes,6,Paypal,Weekly,0,1,1,52,4160,8094.986220070103,Premium,1,Neutral,56+,0.44081632653061226,0,0.28265911284844636,0,0,Promo Reliant
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,1,Yes,44,Venmo,Bi-Weekly,0,1,1,26,1248,4750.714787233359,Premium,1,Promoter,56+,0.5470988395358143,1,0.34437595534544263,0,0,Promo Reliant
846,31,Male,Belt,Accessories,21,Michigan,Xl,Charcoal,Winter,3.7,Yes,Standard,1,Yes,30,Venmo,Monthly,0,1,1,12,252,865.3647755302569,Mid,1,Neutral,26-35,0.3230092036814726,0,0.1647799867203473,0,0,At-Risk Loyalists
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,1,Yes,42,Debit Card,Quarterly,0,1,1,4,288,1083.225633319746,Mid,1,Neutral,46-55,0.35822328931572633,0,0.1701402810730178,0,0,At-Risk Loyalists
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,1,Yes,30,Paypal,Monthly,0,1,1,12,528,1813.1452439681573,High,1,Promoter,46-55,0.3230092036814726,0,0.23609937664695838,0,0,Promo Reliant
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,1,Yes,33,Credit Card,Bi-Weekly,0,1,1,26,1898,6693.032275721474,Premium,1,Neutral,46-55,0.4573029211684674,0,0.2961651432256084,0,0,Promo Reliant
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,1,Yes,24,Paypal,Quarterly,0,1,1,4,244,785.405701267841,Mid,1,Promoter,18-25,0.21128451380552224,0,0.23481265684492866,0,0,Bargain Hunters
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,1,Yes,13,Venmo,Monthly,0,1,1,12,240,633.3737591076621,Mid,1,Detractor,56+,0.184233693477391,0,0.027072030973648138,0,0,Bargain Hunters
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,1,Yes,19,Debit Card,Monthly,0,1,1,12,1032,3091.5957063077185,High,1,Detractor,26-35,0.23321328531412566,0,0.12355464063049323,0,0,Promo Reliant
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,1,Yes,23,Debit Card,Every 3 Months,0,1,1,4,240,762.7329192835069,Mid,1,Promoter,26-35,0.20312124849939978,0,0.2222548109497868,0,0,Bargain Hunters
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,1,Yes,35,Cash,Monthly,0,1,1,12,516,1849.0957722433527,High,1,Promoter,56+,0.36382553021208486,0,0.22498391100363138,0,0,Promo Reliant
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,1,Yes,22,Venmo,Monthly,0,1,1,12,528,1655.5409460105911,High,1,Promoter,18-25,0.257703081232493,0,0.25622164736199043,0,0,Promo Reliant
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,1,Yes,14,Credit Card,Quarterly,0,1,1,4,304,823.2472611350719,Mid,1,Neutral,56+,0.12965186074429774,0,0.07974371854050208,0,0,Bargain Hunters
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,1,Yes,47,Debit Card,Fortnightly,0,1,1,26,858,3321.490467358971,High,1,Neutral,46-55,0.5715886354541817,1,0.20121101966927535,0,0,Promo Reliant
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,1,Yes,50,Debit Card,Every 3 Months,0,1,1,4,240,943.6381518538382,Mid,1,Neutral,36-45,0.42352941176470593,0,0.08270584132924245,0,0,At-Risk Loyalists
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,1,Yes,33,Paypal,Weekly,0,1,1,52,1352,4767.63942928105,Premium,1,Neutral,18-25,0.6612244897959183,1,0.1887923727969743,0,0,Promo Reliant
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,1,Yes,7,Debit Card,Monthly,0,1,1,12,876,1821.5907905115362,High,1,Promoter,46-55,0.13525410164065627,0,0.22430717264987982,0,0,Promo Reliant
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,1,Yes,3,Cash,Monthly,0,1,1,12,1044,1447.2913130091658,Mid,1,Promoter,26-35,0.10260104041616648,0,0.22709782960487013,0,0,Bargain Hunters
862,46,Male,Skirt,Clothing,100,Virginia,Xl,Green,Spring,3.8,Yes,2-Day Shipping,1,Yes,35,Credit Card,Every 3 Months,1,1,1,4,400,1433.407575382444,Mid,1,Neutral,46-55,0.3010804321728692,0,0.19075623120509524,0,0,At-Risk Loyalists
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,1,Yes,13,Paypal,Fortnightly,0,1,1,26,2184,5763.701207879724,Premium,1,Promoter,18-25,0.29403761504601844,0,0.42929968623045234,1,0,Promo Reliant
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,1,Yes,42,Paypal,Fortnightly,0,1,1,26,1066,4009.4393233293376,High,1,Neutral,46-55,0.5307723089235694,0,0.2661374579703091,0,0,Promo Reliant
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,1,Yes,5,Paypal,Annually,0,1,1,1,59,105.71380868445524,Low,1,Neutral,46-55,0.03265306122448979,0,0.17008937460718462,0,0,Bargain Hunters
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,1,Yes,23,Venmo,Annually,0,1,1,1,26,82.62939958904659,Low,1,Promoter,56+,0.1795918367346939,0,0.2775214009520528,0,0,Bargain Hunters
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,1,Yes,11,Paypal,Bi-Weekly,0,1,1,26,1794,4457.922529719673,High,1,Detractor,56+,0.2777110844337735,0,0.13317203307881517,0,0,Promo Reliant
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,1,Yes,23,Bank Transfer,Fortnightly,0,1,1,26,520,1652.5879917809318,High,1,Neutral,36-45,0.3756702681072429,0,0.11214899225523313,0,0,Promo Reliant
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,1,Yes,2,Credit Card,Every 3 Months,0,1,1,4,332,364.73927983781243,Low,1,Neutral,36-45,0.03169267707082833,0,0.09246249176236802,0,0,Bargain Hunters
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,1,Yes,33,Paypal,Weekly,0,1,1,52,2808,9902.020353122181,Premium,1,Detractor,36-45,0.6612244897959183,1,0.2671197606066652,0,0,Promo Reliant
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,1,Yes,6,Bank Transfer,Bi-Weekly,0,1,1,26,1716,3339.1818157789176,High,1,Detractor,56+,0.23689475790316128,0,0.08164630132559839,0,0,Promo Reliant
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,1,Yes,45,Debit Card,Quarterly,0,1,1,4,168,643.211754610168,Mid,1,Detractor,46-55,0.38271308523409364,0,0.02731408708353749,0,0,At-Risk Loyalists
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,1,Yes,25,Cash,Quarterly,0,1,1,4,132,430.0687430188356,Low,1,Detractor,56+,0.21944777911164468,0,0.058069871610704975,0,0,Bargain Hunters
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,1,Yes,24,Venmo,Quarterly,0,1,1,4,308,991.4137540594057,Mid,1,Promoter,46-55,0.21128451380552224,0,0.2278813222912489,0,0,Bargain Hunters
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,1,Yes,10,Venmo,Every 3 Months,0,1,1,4,260,623.4527709275764,Mid,1,Promoter,18-25,0.09699879951980793,0,0.24282793289446952,0,0,Bargain Hunters
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,1,Yes,7,Bank Transfer,Every 3 Months,0,1,1,4,156,324.39288050205437,Low,1,Promoter,36-45,0.07250900360144058,0,0.19946980046984114,0,0,Bargain Hunters
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,1,Yes,1,Debit Card,Weekly,0,1,1,52,2652,1838.226322844975,High,1,Neutral,36-45,0.4,0,0.20071647678521357,0,0,Promo Reliant
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,1,Yes,45,Venmo,Every 3 Months,0,1,1,4,260,995.4467630871648,Mid,1,Promoter,56+,0.38271308523409364,0,0.311980551293352,0,0,At-Risk Loyalists
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,1,Yes,37,Debit Card,Weekly,0,1,1,52,4628,16834.748747213715,Premium,1,Promoter,18-25,0.6938775510204083,1,0.7016940676965369,1,1,Promo Reliant
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,1,Yes,14,Paypal,Quarterly,0,1,1,4,304,823.2472611350719,Mid,1,Promoter,56+,0.12965186074429774,0,0.21174371854050206,0,0,Bargain Hunters
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,1,Yes,25,Debit Card,Monthly,0,1,1,12,900,2932.286884219334,High,1,Neutral,36-45,0.2821928771508604,0,0.14363497287541588,0,0,Promo Reliant
